ID,LAT,LON,START,END,N_RECORDS,PCT_MISSING
US_042863,33.12111,-117.08833,1964111813,1993010100,246492,20.47
US_042869,33.11667,-117.06667,1958052410,1965010100,57927,1.2
US_042871,33.15,-117.08333,1948070101,1959010100,92064,1.35
US_042895,34.13167,-117.52389,1948070101,2002010100,469008,15.45
US_042899,41.4572,-122.8991,1948070101,2011120100,555912,5.71
US_042910,40.8097,-124.1602,1948070101,2011120100,555912,2.15
US_042922,36.35,-119.06667,1948070101,1989010100,355056,3.27
US_042933,38.25,-122.05,1948091613,1973010100,212940,5.32
US_042935,38.288,-122.0344,1972020101,2011120100,349152,17.79
US_042958,33.35,-117.25,1948070101,1993010100,390120,10.92
US_042994,39.6,-121.26667,1958011612,1976010100,157405,14.09
US_043020,40.35,-122.45,1967070101,1988010100,179736,29.49
US_043038,38.5236,-120.7061,1948070101,2011120100,555912,4.43
US_043045,34.75,-119.98333,1948070101,1949010100,4416,100.0
US_043048,34.7344,-120.0069,1948070101,2011120100,555912,17.45
US_043055,39.01667,-122.86667,1956010101,1964010100,70128,4.57
US_043057,38.96667,-122.95,1957110614,1964010100,53915,0.63
US_043093,37.27389,-118.97333,1948070101,2011010100,547896,22.7
US_043161,39.5091,-123.7566,1948070101,2011120100,555912,18.79
US_043164,39.4,-123.81667,1948070101,1986010100,328752,99.85
US_043176,41.58333,-122.71667,1948070101,1977010100,249864,1.66
US_043182,41.6,-122.8478,1976111716,2011120100,307113,18.67
US_043194,40.2183,-123.6322,1972080101,2011120100,344784,39.41
US_043219,34.7333,-119.1038,1994030712,2011120100,155461,6.09
US_043232,37.05,-121.81667,1952111914,1975010100,193859,13.28
US_043257,36.78,-119.7194,1948070101,2011120100,555912,8.03
US_043261,36.9969,-119.7072,1948070101,1953010100,39480,26.87
US_043285,33.8963,-117.888,1948070101,2011120100,555912,15.45
US_043357,41.8452,-123.9647,1971030101,2011120100,357240,21.82
US_043381,38.91667,-120.83333,1948070101,1968010100,170952,1.94
US_043384,38.933,-120.8008,1967110101,2011120100,386424,22.95
US_043397,36.56667,-118.76667,1948070101,1969010100,179736,4.24
US_043402,34.5225,-119.6822,1970050101,2011120100,364536,8.03
US_043419,37.0327,-121.4316,1948070101,2011120100,555912,9.86
US_043465,35.725,-118.67972,1948070101,2007010100,512832,18.56
US_043502,36.53333,-121.28333,1948070101,1977010100,249864,1.97
US_043551,36.7394,-118.9631,1948070101,1981010100,284928,11.29
US_043571,39.21667,-121.06667,1962072320,1967010100,38933,8.83
US_043572,39.23333,-121.03333,1950101417,1961010100,89552,2.9
US_043573,39.2041,-121.068,1966091319,2011120100,396342,11.3
US_043574,39.21667,-121.06667,1960102817,1963010100,19064,20.94
US_043647,40.4863,-123.9088,1995070215,2011120100,143890,37.72
US_043649,38.63333,-120.51667,1948070101,1968010100,170952,5.18
US_043669,37.8444,-120.2258,1948070101,2011120100,555912,7.54
US_043725,40.26667,-121.08333,1953041712,1986010100,286717,21.67
US_043751,34.2608,-118.3863,1948070101,2011120100,555912,12.61
US_043761,41.79612,-123.37469,1948070101,2011120100,555912,16.47
US_043791,40.3636,-122.965,1948110101,2011120100,552960,16.16
US_043821,40.8,-121.5,1948070101,1979010100,267384,20.3
US_043841,37.95,-122.1,1956010101,1959010100,26304,23.09
US_043855,33.7044,-115.6289,1948070101,2010010100,539136,21.86
US_043861,37.6542,-122.115,2011070101,2011120100,3672,100.0
US_043863,37.66667,-122.0,1948070101,1989010100,355056,10.14
US_043891,39.0583,-120.415,1954012214,2011120100,507155,36.77
US_043899,33.66667,-116.66667,1948070101,1962010100,118368,1.56
US_043914,33.2372,-116.7614,1948070101,1993010100,390120,12.58
US_043928,36.3052,-120.7047,1948070101,2011120100,555912,15.9
US_043939,37.9613,-119.783,1948070101,2011120100,555912,6.75
US_043953,37.05,-121.8,1948070101,1953010100,39480,3.03
US_044025,36.8483,-121.4213,1948070101,2011120100,555912,20.15
US_044035,36.91028,-121.255,1962031917,2001010100,340016,26.13
US_044074,40.2375,-124.1322,1971070101,2011120100,354312,36.73
US_044082,41.05,-123.66667,1948070101,1975010100,232320,2.38
US_044089,41.0483,-123.6755,1971060101,2011120100,355032,16.61
US_044097,39.01667,-123.0,1948070101,1977010100,249864,13.11
US_044113,34.61667,-119.85,1948070101,1959010100,92064,45.4
US_044144,35.08333,-120.38333,1948070101,1994010100,398880,30.62
US_044176,37.2275,-119.22056,1948070101,2011010100,547896,16.71
US_044181,33.6755,-116.6794,1961062211,2011010100,434150,5.87
US_044191,40.6161,-123.4566,1948070101,2011120100,555912,7.89
US_044208,33.75,-116.7,1948070101,1953010100,39480,7.82
US_044211,33.7572,-116.7066,1952061814,2011010100,513131,8.45
US_044232,36.798,-118.2036,1948070101,2011120100,555912,16.76
US_044235,36.76667,-118.33333,1948120718,1972010100,202183,76.06
US_044274,40.0,-121.53333,1948070101,1955010100,57000,38.69
US_044280,35.68333,-117.68333,1948070101,1952010100,30696,100.0
US_044297,34.1472,-115.1219,1948070101,2010010100,539136,20.32
US_044387,35.38333,-117.63333,1949050201,1950010100,5856,100.0
US_044412,33.0763,-116.5925,1949090913,1967010100,151740,9.61
US_044415,33.06667,-116.63333,1948070101,1950010100,13176,54.79
US_044418,33.1,-116.65,1966051101,1968010100,14400,66.22
US_044493,38.93333,-122.88333,1956010801,1963010100,61200,10.4
US_044555,36.2069,-121.1377,1948070101,2000010100,451464,22.56
US_044577,41.57861,-124.07472,1948070101,2008010100,521592,12.9
US_044586,40.66667,-123.91667,1948080913,1953010100,38532,28.38
US_044587,40.6422,-123.9149,1954061717,2011120100,503648,16.92
US_044588,40.61667,-123.95,1952051016,1955010100,23169,24.17
US_044616,38.8,-120.15,1948070101,1981010100,284928,14.99
US_044635,37.88333,-122.11667,1956010101,1959010100,26304,19.66
US_044650,33.55667,-117.80056,1948070101,2009010100,530376,14.82
US_044689,39.203,-123.185,1972060101,2011120100,346248,20.37
US_044690,40.01667,-123.4,1948070101,1970010100,188496,4.4
US_044697,39.41667,-122.96667,1948070101,1950010100,13176,1.71
US_044703,39.03333,-122.91667,1956010101,1964010100,70128,8.42
US_044708,40.86667,-122.38333,1973020101,1982010100,78144,11.01
US_044712,38.493,-122.0047,1962100117,2011120100,430976,10.4
US_044726,33.16667,-117.0,1948070101,1993010100,390120,12.07
US_044749,34.7411,-118.2116,2001020101,2011120100,94920,14.62
US_044762,35.36667,-120.21667,1975102211,1995010100,168254,18.68
US_044767,35.38333,-120.16667,1948070101,1976010100,241080,8.24
US_044773,39.68333,-120.98333,1958112612,1978010100,167413,17.62
US_044851,39.7,-123.48333,1948070101,1989010100,355056,19.2
US_044867,34.07639,-118.88028,1948070101,1998010100,433944,7.15
US_044883,39.8744,-123.7205,1972080101,2011120100,344784,42.95
US_044979,36.78333,-120.8,1968070101,1976010100,65760,17.58
US_044986,34.31667,-118.3,1948070101,1971010100,197256,30.54
US_045017,35.96667,-121.08333,1948070101,1980010100,276144,5.16
US_045026,36.6044,-118.7325,1969060101,2008010100,338232,28.12
US_045067,36.443,-118.0433,1948070101,2011120100,555912,23.72
US_045078,38.18333,-120.01667,1948070101,1965010100,144672,6.41
US_045085,33.8116,-118.1463,1968080101,2011120100,379848,28.89
US_045089,40.15,-121.25,1959111014,1960010100,1235,100.0
US_045098,35.3,-118.43333,1948070101,1988010100,346272,11.08
US_045100,35.3836,-118.4122,1987050101,2011120100,215520,41.64
US_045111,34.05,-118.25,1948070101,1954010100,48240,11.55
US_045114,33.938,-118.3888,1948070101,2011120100,555912,6.57
US_045115,34.0236,-118.2911,1948070101,2011120100,555912,9.2
US_045151,35.6169,-119.6892,1948070101,2004010100,486528,12.77
US_045162,32.61667,-116.93333,1948070101,1993010100,390120,11.7
US_045184,35.878,-121.4497,1948070101,2011120100,555912,12.96
US_045212,34.095,-117.3347,1948070101,2011120100,555912,36.25
US_045218,34.23833,-117.47083,1949010101,2009010100,525960,20.99
US_045242,40.3186,-123.3738,1996110115,2011120100,132178,13.18
US_045256,34.4,-118.28333,1948070101,1963010100,127128,27.43
US_045258,38.8547,-122.7819,1956010101,2011120100,490152,9.97
US_045308,34.81667,-120.0,1965080314,1972010100,56195,58.99
US_045314,34.9,-120.08333,1948070101,1959010100,92064,47.83
US_045326,33.86667,-117.25,1948070101,1952010100,30696,100.0
US_045356,38.69194,-119.78028,1948070101,2005010100,495312,28.79
US_045371,37.97,-122.1275,1948070101,2006010100,504072,8.61
US_045417,34.48389,-119.30556,1969050515,2009010100,347650,6.7
US_045449,41.2514,-122.1383,1948070101,1976010100,241080,18.79
US_045452,41.25,-122.11667,1975081313,1981010100,47220,35.03
US_045526,36.78333,-120.36667,1948070101,1958010100,83304,19.51
US_045535,37.3053,-120.4857,1948070101,2007010100,512832,18.91
US_045586,39.05,-120.73333,1948070101,1986010100,328752,15.96
US_045623,40.1414,-120.3533,1948070101,2011120100,555912,6.61
US_045632,34.09139,-116.93639,1948070101,2006010100,504072,16.21
US_045635,34.1,-117.01667,1957042001,1958010100,6144,100.0
US_045637,34.39278,-118.07528,1972020101,2008010100,314832,15.19
US_045669,36.27556,-118.7675,1957011013,2007010100,438060,15.67
US_045679,40.3458,-121.6091,1948070101,2011120100,555912,19.27
US_045711,40.1816,-123.7761,1965010101,2011120100,411240,17.25
US_045713,40.2,-123.76667,1948070101,1987010100,337512,8.69
US_045738,37.6241,-120.9505,2011010101,2011120100,8016,45.81
US_045741,37.6255,-121.0313,1948070101,2011120100,555912,11.06
US_045756,35.0492,-118.1619,1959110101,2011120100,456552,23.24
US_045785,41.7806,-122.4717,1948070101,2011120100,555912,18.06
US_045802,36.5927,-121.8555,1995070101,2011120100,143928,15.63
US_045809,40.81667,-121.93333,1948070101,1962010100,118368,7.14
US_045825,34.25,-118.85,1956010101,1959010100,26304,43.83
US_045826,34.33333,-118.9,1956010101,1959010100,26304,24.69
US_045840,32.68167,-116.52083,1948070101,2009010100,530376,13.3
US_045846,37.1,-121.75,1960030411,1976010100,138734,22.83
US_045847,37.15,-121.78333,1948070101,1961010100,109608,13.89
US_045853,37.1363,-121.6025,1948070101,2011120100,555912,16.08
US_045900,34.23333,-117.65,1958050101,1977010100,163680,5.84
US_045909,38.75,-120.66667,1948070101,1976010100,241080,8.3
US_045916,37.85,-121.93333,1956010101,1959010100,26304,19.31
US_045927,37.28333,-119.08333,1964120101,1970010100,44568,32.06
US_045933,37.3436,-121.6425,1948070101,1952010100,30696,100.0
US_045965,32.86667,-116.41667,1948070101,1950010100,13176,100.0
US_045973,37.01667,-121.71667,1948070101,1975010100,232320,4.91
US_045983,41.3206,-122.3081,1948080101,2011120100,555168,10.54
US_045995,37.91667,-122.56667,1948070101,1960010100,100824,7.44
US_045996,37.9027,-122.6033,1959062515,2011120100,459634,17.09
US_046006,34.2308,-118.0711,1948070101,1973010100,214800,11.24
US_046048,37.1,-119.31667,1967120116,1972010100,35793,5.17
US_046105,39.1736,-123.5641,1958020101,2011120100,471864,15.89
US_046115,34.83,-114.5936,1953021816,2011120100,515265,29.62
US_046118,34.7675,-114.6188,1948070101,2011120100,555912,79.71
US_046136,39.2466,-121.0008,1949040101,1951010100,15360,7.42
US_046139,39.26667,-121.01667,1948070101,1950010100,13176,56.07
US_046147,34.18333,-118.95,1956010101,1959010100,26304,42.99
US_046154,34.9455,-119.6827,1973121119,2011120100,332838,26.66
US_046159,34.4,-118.55,1948070101,1950010100,13176,4.82
US_046162,34.3869,-118.5341,1968070101,2011120100,380592,15.06
US_046164,34.36667,-118.51667,1949100101,1969010100,168768,7.57
US_046172,37.95,-120.53333,1979020101,1993010100,121992,18.25
US_046174,38.0047,-120.4863,1994010101,2011120100,157032,8.45
US_046232,39.3675,-120.8991,1969100101,2011120100,369624,15.99
US_046290,38.13333,-122.71667,1948070101,1997010100,425184,16.74
US_046319,33.3861,-116.7916,1978052415,2011010100,285826,10.92
US_046335,37.73333,-122.2,1948070101,1987010100,337512,13.31
US_046351,38.45,-122.41667,1948070101,1950010100,13176,30.87
US_046354,38.38333,-122.46667,1949080101,1964010100,126384,1.82
US_046356,38.4,-122.46667,1963091817,1989010100,221672,15.28
US_046378,33.23333,-117.41667,1948070101,1953010100,39480,20.96
US_046379,33.21028,-117.35361,1952021117,2009010100,498680,14.53
US_046465,34.25,-118.1,1948070101,1970010100,188496,18.42
US_046473,33.9378,-117.885,1948070101,2011120100,555912,19.69
US_046495,40.71667,-122.96667,1973030616,1975010100,15969,46.9
US_046513,41.3033,-123.5344,1971060101,2011120100,355032,38.1
US_046521,39.5177,-121.553,1982110101,2011120100,254928,20.46
US_046527,39.53333,-121.48333,1979110101,1984010100,36528,92.07
US_046528,39.53333,-121.56667,1948070101,1980010100,276144,6.61
US_046572,34.2066,-119.1375,1998050101,2011010100,111072,61.49
US_046577,34.6825,-119.353,1972112116,2011120100,342081,14.63
US_046583,37.06667,-121.18333,1949120101,1968010100,158520,19.54
US_046594,34.05,-117.81667,1948070101,1957010100,74544,48.73
US_046624,34.5883,-118.0938,1963021316,2011120100,427737,10.32
US_046625,34.6,-118.1,1953032713,1964010100,94356,21.07
US_046627,34.63333,-118.08333,1948070101,1954010100,48240,20.45
US_046642,37.43333,-122.16667,1948070101,1954010100,48240,0.55
US_046646,37.4436,-122.1402,1953090101,1976010100,195768,2.58
US_046657,33.378,-116.84,1948070101,2011010100,547896,13.17
US_046677,36.68333,-120.58333,1964012818,1969010100,43183,8.51
US_046699,34.2903,-114.1708,1948070101,2010010100,539136,22.01
US_046703,35.88333,-120.43333,1970030101,1976010100,51168,24.07
US_046706,36.0,-120.46667,1948070101,1970010100,188496,35.4
US_046708,36.01667,-120.48333,1952051921,1960010100,66772,27.93
US_046726,39.8875,-122.5538,1949120101,2011120100,543480,19.02
US_046730,35.6277,-120.6855,1976091316,2011120100,308673,11.62
US_046736,35.68333,-120.75,1948070101,1977010100,249864,6.62
US_046742,35.6697,-120.6283,1948070101,2011120100,555912,86.34
US_046826,38.2577,-122.6077,1964060314,2011120100,416315,21.28
US_046829,38.25,-122.63333,1948070101,1965010100,144672,4.88
US_046893,38.1869,-120.0055,1964112718,2011120100,412063,16.57
US_046908,34.63333,-119.36667,1966042514,1969010100,23555,83.41
US_046910,34.6102,-119.3666,1965012017,2011120100,410768,14.29
US_046941,34.36667,-118.78333,1970051509,1972010100,14296,52.25
US_046942,34.39972,-118.705,1971060914,2009010100,329291,18.88
US_046963,38.73333,-120.81667,1948070101,1964010100,135888,6.63
US_046964,38.7311,-120.8469,1963061410,2011120100,424839,6.2
US_046973,32.783333,-115.85,1957120101,1958010100,744,100.0
US_046982,37.95,-122.08333,1956010915,1959010100,26098,22.87
US_046998,39.7578,-120.6964,1964050101,2011120100,417120,15.31
US_047009,38.91667,-123.7,1948070101,1989010100,355056,9.12
US_047011,38.95,-123.73333,1949061301,1952010100,22368,100.0
US_047015,34.66667,-120.58333,1959070101,1965010100,48264,0.0
US_047024,35.66667,-121.28333,1948070101,1952010100,30696,100.0
US_047085,39.8053,-120.4719,1954101913,2011120100,500676,13.79
US_047088,39.8,-120.48333,1948070101,1955010100,57000,9.45
US_047105,34.63333,-119.43333,1948070101,1959010100,92064,29.72
US_047107,39.36667,-123.13333,1953082214,1965010100,99587,3.0
US_047108,39.3,-123.06667,1952120101,1987010100,298776,20.35
US_047109,39.3619,-123.1286,1953021413,2010010100,498588,35.95
US_047123,33.8903,-117.6453,1948070101,2011120100,555912,22.28
US_047253,35.3692,-117.6525,1949090101,1993010100,379872,84.31
US_047292,40.1519,-122.2536,1948070101,2011120100,555912,21.9
US_047293,40.1622,-122.2202,1992020101,2011120100,173832,20.42
US_047295,40.5,-122.36667,1958011912,1993010100,306373,17.65
US_047296,40.58333,-122.4,1948070101,1959010100,92064,8.35
US_047304,40.5175,-122.2986,1989012511,2011120100,200270,55.46
US_047314,35.36667,-117.63333,1948070101,1950010100,13176,96.8
US_047342,40.9069,-123.8147,1975021417,2011120100,322520,41.51
US_047351,39.26667,-123.2,1948080101,1973010100,214056,3.2
US_047473,33.96694,-117.36139,1948070101,2010010100,539136,30.48
US_047489,38.9027,-120.3766,1967020101,2011120100,392976,7.4
US_047580,40.81667,-121.93333,1961070101,1971010100,83304,20.28
US_047581,40.7955,-121.935,1970062714,2011010100,355139,39.29
US_047600,34.2045,-117.087,1948070101,2011120100,555912,13.36
US_047613,40.38333,-123.45,1951020101,1952010100,8016,100.0
US_047614,40.36667,-123.43333,1971010101,1997010100,227928,22.94
US_047630,38.5069,-121.495,1948070101,2011120100,555912,10.05
US_047633,38.5552,-121.4183,1936010101,2011120100,665472,7.59
US_047646,38.493,-122.5383,1948070101,2011120100,555912,19.6
US_047649,38.55,-122.38333,1948070101,1975010100,232320,7.75
US_047661,37.83333,-122.1,1956010619,1959010100,26166,21.13
US_047669,36.6636,-121.6081,1948070101,2011120100,555912,84.72
US_047712,34.16667,-117.66667,1972090112,1978010100,46741,1.38
US_047719,36.50917,-121.08694,1948070101,2002010100,469008,21.74
US_047735,34.7436,-118.7242,1948070101,2011120100,555912,49.21
US_047740,32.7336,-117.1831,1948070101,2011120100,555912,1.25
US_047750,34.2,-117.76667,1948070101,1986010100,328752,11.36
US_047755,37.01667,-121.33333,1948070101,1976010100,241080,11.08
US_047762,34.3133,-118.4927,1948070101,2011120100,555912,13.54
US_047765,37.76667,-122.46667,1951090101,1958010100,55536,7.84
US_047767,37.728,-122.5052,1948070101,2011120100,555912,19.19
US_047769,37.6197,-122.3647,1948070101,2011120100,555912,3.17
US_047772,37.7705,-122.4269,1948070101,2011120100,555912,3.06
US_047779,34.2052,-117.8608,1948070101,2011120100,555912,25.51
US_047813,33.7869,-116.9583,1948070101,2010010100,539136,10.08
US_047817,37.09083,-119.72306,1948070101,2008010100,521592,12.95
US_047821,37.3591,-121.924,1948070101,2011120100,555912,8.78
US_047824,37.35917,-121.92417,2007100101,2008010100,2208,100.0
US_047834,36.8,-121.51667,1948070101,1989010100,355056,14.25
US_047837,33.59222,-117.5125,1948070101,2009010100,530376,32.93
US_047846,37.05333,-121.05778,1964012813,2009010100,393828,17.33
US_047851,35.3056,-120.6619,1948070101,2011120100,555912,23.03
US_047859,34.5119,-119.8227,1967122914,2011120100,385019,11.87
US_047861,34.55,-119.86667,1951100101,1961010100,81120,13.58
US_047867,35.7527,-120.6827,1973122013,2011120100,332628,12.91
US_047870,33.23983,-119.45816,1948070101,1977010100,249864,7.8
US_047882,37.76667,-121.98333,1956010101,1959010100,26304,19.67
US_047891,34.1016,-117.1061,1948070101,2011120100,555912,36.86
US_047902,34.4167,-119.6844,1948070101,2011120100,555912,13.92
US_047905,34.4258,-119.8425,1948070101,2011120100,555912,98.56
US_047908,34.78333,-119.65,1948070101,1959010100,92064,48.22
US_047910,33.4,-118.41667,1948070101,1968010100,170952,96.61
US_047926,34.1125,-117.9694,1948070101,2011120100,555912,15.19
US_047933,35.3741,-120.6375,1971010101,2011120100,358656,27.2
US_047946,34.8994,-120.4486,1948070101,2011120100,555912,2.65
US_047959,34.33333,-119.01667,1956020101,1959010100,25560,45.27
US_047973,34.33333,-118.7,1956030101,1959010100,24864,26.13
US_047976,34.6077,-120.0691,1948070101,2011120100,555912,19.87
US_047987,33.78694,-117.72167,1948070101,2002010100,469008,18.94
US_047993,33.7108,-117.5361,1971070715,2006010100,302314,27.63
US_048025,41.30102,-123.13298,1971060101,2011120100,355032,30.06
